event_type,x,y,button,action,scroll_dx,scroll_dy,speed_px_s,idle_time_s,timestamp
movement,486,387,none,moved,0,0,328.0315,0.0,2026-07-25 22:11:09.911398
movement,471,393,none,moved,0,0,977.2245,0.0,2026-07-25 22:11:09.966239
movement,461,475,none,moved,0,0,1530.4704,0.0,2026-07-25 22:11:10.021024
idle,475,502,none,idle_start,0,0,0.0,0.0,2026-07-25 22:11:11.608440
idle,475,517,none,idle_end,0,0,0.0,3.6037,2026-07-25 22:11:15.212131
movement,475,517,none,moved,0,0,2.9049,0.0,2026-07-25 22:11:15.212719
movement,480,713,none,moved,0,0,4835.8028,0.0,2026-07-25 22:11:15.266796
movement,524,976,none,moved,0,0,3543.3553,0.0,2026-07-25 22:11:15.321662
movement,555,1085,none,moved,0,0,306.1536,0.0,2026-07-25 22:11:15.376496
movement,559,1079,none,moved,0,0,0.0,0.0,2026-07-25 22:11:15.438577
movement,559,1077,none,moved,0,0,6.7314,0.0,2026-07-25 22:11:15.911390
movement,562,1094,none,moved,0,0,773.687,0.0,2026-07-25 22:11:15.966425
movement,575,1086,none,moved,0,0,196.1846,0.0,2026-07-25 22:11:16.021318
movement,588,1083,none,moved,0,0,330.7967,0.0,2026-07-25 22:11:16.076007
movement,591,1081,none,moved,0,0,145.3026,0.0,2026-07-25 22:11:16.130768
movement,591,1080,none,moved,0,0,0.0,0.0,2026-07-25 22:11:16.213450
movement,584,1079,none,moved,0,0,442.2661,0.0,2026-07-25 22:11:16.268151
movement,537,1078,none,moved,0,0,1427.1194,0.0,2026-07-25 22:11:16.322960
movement,463,1082,none,moved,0,0,1319.609,0.0,2026-07-25 22:11:16.377758
movement,405,1080,none,moved,0,0,870.4522,0.0,2026-07-25 22:11:16.432683
movement,372,1079,none,moved,0,0,462.9513,0.0,2026-07-25 22:11:16.487527
movement,367,1078,none,moved,0,0,72.6979,0.0,2026-07-25 22:11:16.542328
movement,367,1074,none,moved,0,0,72.4918,0.0,2026-07-25 22:11:16.604142
movement,372,1049,none,moved,0,0,595.9802,0.0,2026-07-25 22:11:16.658895
movement,398,1001,none,moved,0,0,1380.0085,0.0,2026-07-25 22:11:16.713737
movement,434,956,none,moved,0,0,818.5258,0.0,2026-07-25 22:11:16.769564
movement,463,947,none,moved,0,0,427.6993,0.0,2026-07-25 22:11:16.823588
movement,489,960,none,moved,0,0,645.4082,0.0,2026-07-25 22:11:16.878307
movement,528,978,none,moved,0,0,685.6402,0.0,2026-07-25 22:11:16.934821
movement,570,992,none,moved,0,0,895.883,0.0,2026-07-25 22:11:16.988014
movement,596,998,none,moved,0,0,293.1747,0.0,2026-07-25 22:11:17.042791
movement,597,998,none,moved,0,0,0.0,0.0,2026-07-25 22:11:17.111526
movement,594,995,none,moved,0,0,68.6064,0.0,2026-07-25 22:11:17.173161
movement,591,990,none,moved,0,0,3.9147,0.0,2026-07-25 22:11:17.792314
movement,577,973,none,moved,0,0,382.2919,0.0,2026-07-25 22:11:17.847898
movement,568,966,none,moved,0,0,169.9681,0.0,2026-07-25 22:11:17.901063
movement,566,965,none,moved,0,0,0.0,0.0,2026-07-25 22:11:18.010941
click,566,966,left,pressed,0,0,0.0,0.0,2026-07-25 22:11:18.496509
click,566,966,left,released,0,0,0.0,0.0,2026-07-25 22:11:18.715255
idle,566,966,none,idle_start,0,0,0.0,0.0,2026-07-25 22:11:19.614813
movement,1414,1077,none,moved,0,0,0.0,0.0,2026-07-25 22:15:47.192279
movement,1325,1012,none,moved,0,0,2160.1993,0.0,2026-07-25 22:15:47.245096
movement,1270,916,none,moved,0,0,2434.8205,0.0,2026-07-25 22:15:47.299557
movement,1250,793,none,moved,0,0,2188.4086,0.0,2026-07-25 22:15:47.354372
movement,1266,713,none,moved,0,0,1235.3033,0.0,2026-07-25 22:15:47.409338
movement,1352,673,none,moved,0,0,2226.0179,0.0,2026-07-25 22:15:47.464117
movement,1450,684,none,moved,0,0,1631.7678,0.0,2026-07-25 22:15:47.519019
movement,1505,754,none,moved,0,0,2051.423,0.0,2026-07-25 22:15:47.580719
movement,1498,807,none,moved,0,0,1158.5676,0.0,2026-07-25 22:15:47.635648
movement,1452,848,none,moved,0,0,1258.2218,0.0,2026-07-25 22:15:47.690457
movement,1372,878,none,moved,0,0,1846.4845,0.0,2026-07-25 22:15:47.745358
movement,1277,893,none,moved,0,0,2066.4793,0.0,2026-07-25 22:15:47.800056
movement,1190,897,none,moved,0,0,1441.5893,0.0,2026-07-25 22:15:47.855135
movement,1118,900,none,moved,0,0,1642.8279,0.0,2026-07-25 22:15:47.911146
movement,1060,901,none,moved,0,0,768.7507,0.0,2026-07-25 22:15:47.967343
movement,987,906,none,moved,0,0,1376.4894,0.0,2026-07-25 22:15:48.020005
movement,910,917,none,moved,0,0,1029.6855,0.0,2026-07-25 22:15:48.077487
movement,834,933,none,moved,0,0,2368.5536,0.0,2026-07-25 22:15:48.129226
movement,766,957,none,moved,0,0,1672.4333,0.0,2026-07-25 22:15:48.184458
movement,736,974,none,moved,0,0,140.7863,0.0,2026-07-25 22:15:48.239510
movement,733,980,none,moved,0,0,301.2284,0.0,2026-07-25 22:15:48.293802
movement,740,981,none,moved,0,0,18.0896,0.0,2026-07-25 22:15:49.108910
movement,759,871,none,moved,0,0,1501.5829,0.0,2026-07-25 22:15:49.162922
movement,761,856,none,moved,0,0,35.9298,0.0,2026-07-25 22:15:49.225001
click,761,856,left,pressed,0,0,0.0,0.0,2026-07-25 22:15:49.496883
click,761,856,left,released,0,0,0.0,0.0,2026-07-25 22:15:49.723091
movement,760,865,none,moved,0,0,9.4727,0.0,2026-07-25 22:15:50.180950
movement,715,1010,none,moved,0,0,3180.7084,0.0,2026-07-25 22:15:50.234631
movement,664,1090,none,moved,0,0,848.0855,0.0,2026-07-25 22:15:50.289477
movement,640,1079,none,moved,0,0,148.4026,0.0,2026-07-25 22:15:50.343934
movement,626,1055,none,moved,0,0,1156.9973,0.0,2026-07-25 22:15:50.398914
movement,603,970,none,moved,0,0,1467.4407,0.0,2026-07-25 22:15:50.453787
movement,592,888,none,moved,0,0,868.8219,0.0,2026-07-25 22:15:50.508839
idle,591,877,none,idle_start,0,0,0.0,0.0,2026-07-25 22:15:52.226344
idle,592,858,none,idle_end,0,0,0.0,0.0123,2026-07-25 22:15:52.238591
movement,592,858,none,moved,0,0,11.3119,0.0,2026-07-25 22:15:52.239110
movement,590,845,none,moved,0,0,16.4242,0.0,2026-07-25 22:15:53.039422
movement,587,712,none,moved,0,0,2368.8056,0.0,2026-07-25 22:15:53.093442
movement,645,524,none,moved,0,0,4492.4044,0.0,2026-07-25 22:15:53.147709
movement,705,376,none,moved,0,0,2345.2735,0.0,2026-07-25 22:15:53.202618
movement,732,319,none,moved,0,0,327.7449,0.0,2026-07-25 22:15:53.257393
click,734,317,left,pressed,0,0,0.0,0.0,2026-07-25 22:15:53.581968
click,734,317,left,released,0,0,0.0,0.0,2026-07-25 22:15:53.803592
movement,729,330,none,moved,0,0,8.9415,0.0,2026-07-25 22:15:54.828878
movement,602,648,none,moved,0,0,6893.739,0.0,2026-07-25 22:15:54.883579
movement,540,901,none,moved,0,0,2581.1102,0.0,2026-07-25 22:15:54.938528
movement,565,971,none,moved,0,0,977.3942,0.0,2026-07-25 22:15:54.993231
movement,671,972,none,moved,0,0,2752.7056,0.0,2026-07-25 22:15:55.048246
movement,815,932,none,moved,0,0,1458.6554,0.0,2026-07-25 22:15:55.102852
movement,829,927,none,moved,0,0,0.0,0.0,2026-07-25 22:15:55.178973
movement,800,938,none,moved,0,0,1935.8613,0.0,2026-07-25 22:15:55.233239
movement,641,1000,none,moved,0,0,2905.2046,0.0,2026-07-25 22:15:55.288325
movement,592,1015,none,moved,0,0,210.1556,0.0,2026-07-25 22:15:55.343040
movement,590,1015,none,moved,0,0,0.0,0.0,2026-07-25 22:15:55.404755
movement,596,1004,none,moved,0,0,456.8598,0.0,2026-07-25 22:15:55.459851
movement,629,937,none,moved,0,0,1823.2172,0.0,2026-07-25 22:15:55.514388
movement,661,823,none,moved,0,0,2605.4305,0.0,2026-07-25 22:15:55.569422
movement,695,671,none,moved,0,0,3265.6224,0.0,2026-07-25 22:15:55.624585
movement,704,564,none,moved,0,0,921.5936,0.0,2026-07-25 22:15:55.679896
click,703,526,right,pressed,0,0,0.0,0.0,2026-07-25 22:15:56.498081
click,703,526,right,released,0,0,0.0,0.0,2026-07-25 22:15:56.563213
idle,703,526,none,idle_start,0,0,0.0,0.0,2026-07-25 22:15:57.233249
idle,694,516,none,idle_end,0,0,0.0,4.9269,2026-07-25 22:16:02.160208
movement,694,516,none,moved,0,0,2.0914,0.0,2026-07-25 22:16:02.161230
movement,578,415,none,moved,0,0,2251.2928,0.0,2026-07-25 22:16:02.214956
movement,527,377,none,moved,0,0,520.0226,0.0,2026-07-25 22:16:02.269847
movement,521,371,none,moved,0,0,149.2263,0.0,2026-07-25 22:16:02.324925
click,522,369,left,pressed,0,0,0.0,0.0,2026-07-25 22:16:02.595468
click,522,369,left,released,0,0,0.0,0.0,2026-07-25 22:16:02.812816
movement,525,381,none,moved,0,0,8.5363,0.0,2026-07-25 22:16:03.808350
movement,608,663,none,moved,0,0,7282.4303,0.0,2026-07-25 22:16:03.862615
movement,698,966,none,moved,0,0,5936.4532,0.0,2026-07-25 22:16:03.917456
movement,761,1089,none,moved,0,0,1160.4577,0.0,2026-07-25 22:16:03.972318
movement,780,1073,none,moved,0,0,436.1797,0.0,2026-07-25 22:16:04.026890
movement,789,1073,none,moved,0,0,36.5875,0.0,2026-07-25 22:16:04.272886
movement,926,1075,none,moved,0,0,2645.2875,0.0,2026-07-25 22:16:04.327612
movement,1090,1018,none,moved,0,0,3355.7702,0.0,2026-07-25 22:16:04.382371
movement,1175,977,none,moved,0,0,745.0183,0.0,2026-07-25 22:16:04.436644
movement,1217,1000,none,moved,0,0,1444.1704,0.0,2026-07-25 22:16:04.491755
movement,1264,1061,none,moved,0,0,1529.6513,0.0,2026-07-25 22:16:04.546039
movement,1317,1084,none,moved,0,0,995.0415,0.0,2026-07-25 22:16:04.601433
movement,1376,1083,none,moved,0,0,773.846,0.0,2026-07-25 22:16:04.656249
movement,1405,1081,none,moved,0,0,299.8705,0.0,2026-07-25 22:16:04.711380
movement,1407,1080,none,moved,0,0,0.0,0.0,2026-07-25 22:16:04.779714
movement,1402,1080,none,moved,0,0,205.9026,0.0,2026-07-25 22:16:04.834844
movement,1348,1080,none,moved,0,0,930.3077,0.0,2026-07-25 22:16:04.889983
movement,1330,1079,none,moved,0,0,71.519,0.0,2026-07-25 22:16:04.951799
movement,1329,1077,none,moved,0,0,37.3006,0.0,2026-07-25 22:16:05.026124
movement,1331,1074,none,moved,0,0,132.9752,0.0,2026-07-25 22:16:05.082468
movement,1332,1072,none,moved,0,0,0.0,0.0,2026-07-25 22:16:05.135702
movement,1332,1068,none,moved,0,0,48.0651,0.0,2026-07-25 22:16:05.205047
movement,1332,1065,none,moved,0,0,74.6397,0.0,2026-07-25 22:16:05.267465
movement,1330,1058,none,moved,0,0,297.9861,0.0,2026-07-25 22:16:05.320940
movement,1326,1052,none,moved,0,0,144.701,0.0,2026-07-25 22:16:05.376131
movement,1325,1050,none,moved,0,0,0.0,0.0,2026-07-25 22:16:05.486309
movement,1331,1050,none,moved,0,0,142.5761,0.0,2026-07-25 22:16:05.541083
movement,1360,1053,none,moved,0,0,847.0261,0.0,2026-07-25 22:16:05.595487
movement,1402,1053,none,moved,0,0,407.9665,0.0,2026-07-25 22:16:05.652235
movement,1409,1053,none,moved,0,0,18.1883,0.0,2026-07-25 22:16:05.754164
movement,1409,1053,none,moved,0,0,0.0,0.0,2026-07-25 22:16:05.817039
movement,1408,1053,none,moved,0,0,0.0,0.0,2026-07-25 22:16:05.891061
movement,1406,1053,none,moved,0,0,29.64,0.0,2026-07-25 22:16:05.959132
movement,1405,1047,none,moved,0,0,15.7487,0.0,2026-07-25 22:16:06.367717
movement,1399,951,none,moved,0,0,1553.1583,0.0,2026-07-25 22:16:06.422318
movement,1393,879,none,moved,0,0,910.6566,0.0,2026-07-25 22:16:06.476575
click,1391,873,left,pressed,0,0,0.0,0.0,2026-07-25 22:16:06.779224
click,1391,873,left,released,0,0,0.0,0.0,2026-07-25 22:16:07.000683
movement,1382,866,none,moved,0,0,14.4167,0.0,2026-07-25 22:16:07.308692
movement,1175,643,none,moved,0,0,7834.6218,0.0,2026-07-25 22:16:07.363542
movement,883,338,none,moved,0,0,6814.893,0.0,2026-07-25 22:16:07.418480
movement,720,171,none,moved,0,0,1507.2534,0.0,2026-07-25 22:16:07.480915
movement,651,109,none,moved,0,0,671.6177,0.0,2026-07-25 22:16:07.530955
movement,639,100,none,moved,0,0,0.0,0.0,2026-07-25 22:16:07.603719
movement,640,102,none,moved,0,0,48.8124,0.0,2026-07-25 22:16:07.658554
movement,641,105,none,moved,0,0,70.9288,0.0,2026-07-25 22:16:07.720735
movement,642,107,none,moved,0,0,155.1779,0.0,2026-07-25 22:16:07.775097
movement,643,108,none,moved,0,0,0.0,0.0,2026-07-25 22:16:07.849907
movement,674,126,none,moved,0,0,829.1653,0.0,2026-07-25 22:16:07.905551
movement,704,178,none,moved,0,0,369.0044,0.0,2026-07-25 22:16:07.968594
movement,713,254,none,moved,0,0,1170.4082,0.0,2026-07-25 22:16:08.021964
movement,711,296,none,moved,0,0,461.0523,0.0,2026-07-25 22:16:08.076856
movement,710,307,none,moved,0,0,37.7033,0.0,2026-07-25 22:16:08.151541
movement,709,308,none,moved,0,0,12.8817,0.0,2026-07-25 22:16:08.278130
movement,707,308,none,moved,0,0,36.4203,0.0,2026-07-25 22:16:08.344384
movement,706,308,none,moved,0,0,0.0,0.0,2026-07-25 22:16:08.406169
movement,697,324,none,moved,0,0,333.6683,0.0,2026-07-25 22:16:08.460748
movement,686,362,none,moved,0,0,298.6439,0.0,2026-07-25 22:16:08.515672
movement,686,376,none,moved,0,0,183.4137,0.0,2026-07-25 22:16:08.570466
movement,686,377,none,moved,0,0,0.0,0.0,2026-07-25 22:16:08.707899
movement,679,377,none,moved,0,0,6.807,0.0,2026-07-25 22:16:09.777471
movement,588,387,none,moved,0,0,1569.778,0.0,2026-07-25 22:16:09.832532
movement,519,391,none,moved,0,0,893.7802,0.0,2026-07-25 22:16:09.887177
movement,482,381,none,moved,0,0,338.5463,0.0,2026-07-25 22:16:09.941865
movement,474,376,none,moved,0,0,149.6843,0.0,2026-07-25 22:16:09.996816
movement,473,376,none,moved,0,0,0.0,0.0,2026-07-25 22:16:10.078987
movement,473,377,none,moved,0,0,14.5184,0.0,2026-07-25 22:16:10.175303
movement,474,378,none,moved,0,0,15.8714,0.0,2026-07-25 22:16:10.264399
movement,474,381,none,moved,0,0,5.2628,0.0,2026-07-25 22:16:10.834439
movement,479,412,none,moved,0,0,611.4255,0.0,2026-07-25 22:16:10.889194
movement,482,424,none,moved,0,0,0.0,0.0,2026-07-25 22:16:10.944117
movement,482,427,none,moved,0,0,24.2471,0.0,2026-07-25 22:16:11.019640
click,482,427,left,pressed,0,0,0.0,0.0,2026-07-25 22:16:11.328050
click,482,427,left,released,0,0,0.0,0.0,2026-07-25 22:16:11.557499
idle,482,427,none,idle_start,0,0,0.0,0.0,2026-07-25 22:16:12.882849
idle,479,423,none,idle_end,0,0,0.0,6.5775,2026-07-25 22:16:19.460339
movement,479,423,none,moved,0,0,0.5948,0.0,2026-07-25 22:16:19.460908
movement,381,403,none,moved,0,0,2519.7741,0.0,2026-07-25 22:16:19.514676
movement,270,403,none,moved,0,0,1933.2921,0.0,2026-07-25 22:16:19.569814
movement,206,412,none,moved,0,0,289.422,0.0,2026-07-25 22:16:19.625051
movement,203,415,none,moved,0,0,139.9314,0.0,2026-07-25 22:16:19.675324
movement,203,423,none,moved,0,0,214.0537,0.0,2026-07-25 22:16:19.729040
movement,227,444,none,moved,0,0,1149.6417,0.0,2026-07-25 22:16:19.784357
movement,332,475,none,moved,0,0,2806.6977,0.0,2026-07-25 22:16:19.840116
movement,463,496,none,moved,0,0,2238.0584,0.0,2026-07-25 22:16:19.894234
movement,531,489,none,moved,0,0,492.4543,0.0,2026-07-25 22:16:19.949419
movement,547,473,none,moved,0,0,32.2125,0.0,2026-07-25 22:16:20.327504
movement,715,234,none,moved,0,0,6792.2143,0.0,2026-07-25 22:16:20.381065
movement,847,48,none,moved,0,0,1259.4415,0.0,2026-07-25 22:16:20.436034
movement,859,28,none,moved,0,0,36.9575,0.0,2026-07-25 22:16:20.511526
movement,859,32,none,moved,0,0,11.0078,0.0,2026-07-25 22:16:20.874909
movement,836,132,none,moved,0,0,2374.9143,0.0,2026-07-25 22:16:20.929887
movement,798,244,none,moved,0,0,1310.2112,0.0,2026-07-25 22:16:20.984948
movement,790,278,none,moved,0,0,288.7943,0.0,2026-07-25 22:16:21.039790
movement,791,281,none,moved,0,0,150.5277,0.0,2026-07-25 22:16:21.094159
movement,792,281,none,moved,0,0,0.0,0.0,2026-07-25 22:16:21.162797
movement,792,281,none,moved,0,0,0.0,0.0,2026-07-25 22:16:21.272759
movement,792,281,none,moved,0,0,0.0,0.0,2026-07-25 22:16:21.341341
movement,797,295,none,moved,0,0,458.3597,0.0,2026-07-25 22:16:21.395881
movement,810,341,none,moved,0,0,1061.3115,0.0,2026-07-25 22:16:21.450801
movement,822,373,none,moved,0,0,146.0311,0.0,2026-07-25 22:16:21.505672
movement,824,377,none,moved,0,0,0.0,0.0,2026-07-25 22:16:21.608837
movement,823,377,none,moved,0,0,0.0,0.0,2026-07-25 22:16:21.663520
click,823,377,left,pressed,0,0,0.0,0.0,2026-07-25 22:16:22.194834
click,823,377,left,released,0,0,0.0,0.0,2026-07-25 22:16:22.416775
movement,823,379,none,moved,0,0,1.7649,0.0,2026-07-25 22:16:22.796750
movement,813,426,none,moved,0,0,926.5493,0.0,2026-07-25 22:16:22.851828
movement,811,444,none,moved,0,0,0.0,0.0,2026-07-25 22:16:22.905976
movement,811,449,none,moved,0,0,105.3303,0.0,2026-07-25 22:16:22.969392
click,811,450,left,pressed,0,0,0.0,0.0,2026-07-25 22:16:23.318214
click,811,450,left,released,0,0,0.0,0.0,2026-07-25 22:16:23.539234
movement,814,447,none,moved,0,0,5.8014,0.0,2026-07-25 22:16:23.747642
movement,862,405,none,moved,0,0,848.3397,0.0,2026-07-25 22:16:23.802042
movement,881,398,none,moved,0,0,0.0,0.0,2026-07-25 22:16:23.864264
movement,883,398,none,moved,0,0,9.7195,0.0,2026-07-25 22:16:24.007895
movement,886,398,none,moved,0,0,0.0,0.0,2026-07-25 22:16:24.062856
movement,898,394,none,moved,0,0,457.9798,0.0,2026-07-25 22:16:24.117719
movement,925,385,none,moved,0,0,771.5463,0.0,2026-07-25 22:16:24.172781
movement,948,378,none,moved,0,0,289.3422,0.0,2026-07-25 22:16:24.227588
movement,951,377,none,moved,0,0,0.0,0.0,2026-07-25 22:16:24.317453
click,951,377,left,pressed,0,0,0.0,0.0,2026-07-25 22:16:24.609616
click,951,377,left,released,0,0,0.0,0.0,2026-07-25 22:16:24.831950
idle,951,377,none,idle_start,0,0,0.0,0.0,2026-07-25 22:16:25.943090
idle,951,382,none,idle_end,0,0,0.0,0.8857,2026-07-25 22:16:26.828834
movement,951,382,none,moved,0,0,1.9909,0.0,2026-07-25 22:16:26.832648
movement,965,433,none,moved,0,0,625.0624,0.0,2026-07-25 22:16:26.883476
movement,969,440,none,moved,0,0,0.0,0.0,2026-07-25 22:16:26.944913
movement,969,436,none,moved,0,0,154.8456,0.0,2026-07-25 22:16:26.999935
movement,967,429,none,moved,0,0,312.1983,0.0,2026-07-25 22:16:27.055102
movement,955,404,none,moved,0,0,600.0124,0.0,2026-07-25 22:16:27.110457
movement,945,382,none,moved,0,0,174.1459,0.0,2026-07-25 22:16:27.164169
movement,943,379,none,moved,0,0,36.9542,0.0,2026-07-25 22:16:27.219685
movement,943,379,none,moved,0,0,0.0,0.0,2026-07-25 22:16:27.274409
movement,942,377,none,moved,0,0,0.0,0.0,2026-07-25 22:16:27.336215
movement,939,372,none,moved,0,0,105.7592,0.0,2026-07-25 22:16:27.386328
movement,935,365,none,moved,0,0,147.0138,0.0,2026-07-25 22:16:27.438594
movement,935,364,none,moved,0,0,22.8085,0.0,2026-07-25 22:16:27.489166
movement,935,369,none,moved,0,0,6.6976,0.0,2026-07-25 22:16:28.235704
movement,931,414,none,moved,0,0,522.1992,0.0,2026-07-25 22:16:28.287752
movement,930,432,none,moved,0,0,142.7362,0.0,2026-07-25 22:16:28.342641
click,930,432,left,pressed,0,0,0.0,0.0,2026-07-25 22:16:28.724691
click,930,432,left,released,0,0,0.0,0.0,2026-07-25 22:16:28.951320
movement,937,427,none,moved,0,0,10.5786,0.0,2026-07-25 22:16:29.190362
movement,1033,368,none,moved,0,0,2050.0367,0.0,2026-07-25 22:16:29.244680
movement,1109,338,none,moved,0,0,1502.3848,0.0,2026-07-25 22:16:29.299360
movement,1149,331,none,moved,0,0,586.1036,0.0,2026-07-25 22:16:29.354129
movement,1177,332,none,moved,0,0,588.3233,0.0,2026-07-25 22:16:29.409137
movement,1200,332,none,moved,0,0,153.7107,0.0,2026-07-25 22:16:29.463923
movement,1207,331,none,moved,0,0,140.1465,0.0,2026-07-25 22:16:29.519039
movement,1208,330,none,moved,0,0,0.0,0.0,2026-07-25 22:16:29.622664
movement,1208,331,none,moved,0,0,23.8724,0.0,2026-07-25 22:16:29.691122
movement,1207,332,none,moved,0,0,46.9734,0.0,2026-07-25 22:16:29.745792
movement,1206,335,none,moved,0,0,107.1409,0.0,2026-07-25 22:16:29.806575
movement,1206,339,none,moved,0,0,143.7538,0.0,2026-07-25 22:16:29.861816
idle,1206,339,none,idle_start,0,0,0.0,0.0,2026-07-25 22:16:31.497660
idle,1209,340,none,idle_end,0,0,0.0,0.0804,2026-07-25 22:16:31.578054
movement,1209,340,none,moved,0,0,1.8426,0.0,2026-07-25 22:16:31.580078
movement,1261,352,none,moved,0,0,1018.8475,0.0,2026-07-25 22:16:31.632577
movement,1290,349,none,moved,0,0,211.2107,0.0,2026-07-25 22:16:31.687186
movement,1291,351,none,moved,0,0,3.0336,0.0,2026-07-25 22:16:32.724330
movement,1296,403,none,moved,0,0,706.1392,0.0,2026-07-25 22:16:32.779479
movement,1299,421,none,moved,0,0,103.0871,0.0,2026-07-25 22:16:32.830096
click,1299,423,left,pressed,0,0,0.0,0.0,2026-07-25 22:16:33.133065
click,1299,423,left,released,0,0,0.0,0.0,2026-07-25 22:16:33.358665
movement,1309,419,none,moved,0,0,12.0479,0.0,2026-07-25 22:16:33.741777
movement,1436,365,none,moved,0,0,2347.5975,0.0,2026-07-25 22:16:33.796576
movement,1539,319,none,moved,0,0,2094.7859,0.0,2026-07-25 22:16:33.851565
movement,1596,290,none,moved,0,0,602.0176,0.0,2026-07-25 22:16:33.906475
movement,1611,288,none,moved,0,0,0.0,0.0,2026-07-25 22:16:33.961405
movement,1615,290,none,moved,0,0,65.6421,0.0,2026-07-25 22:16:34.016032
movement,1617,291,none,moved,0,0,72.3443,0.0,2026-07-25 22:16:34.077872
movement,1621,293,none,moved,0,0,153.2446,0.0,2026-07-25 22:16:34.132581
movement,1624,297,none,moved,0,0,0.0,0.0,2026-07-25 22:16:34.194390
movement,1626,306,none,moved,0,0,331.4869,0.0,2026-07-25 22:16:34.249211
movement,1622,323,none,moved,0,0,189.8976,0.0,2026-07-25 22:16:34.304793
movement,1612,339,none,moved,0,0,0.0,0.0,2026-07-25 22:16:34.359294
movement,1608,345,none,moved,0,0,69.1342,0.0,2026-07-25 22:16:34.427203
movement,1607,345,none,moved,0,0,0.0,0.0,2026-07-25 22:16:34.536958
movement,1605,343,none,moved,0,0,30.1392,0.0,2026-07-25 22:16:34.611282
movement,1598,347,none,moved,0,0,10.996,0.0,2026-07-25 22:16:35.352516
movement,1513,391,none,moved,0,0,965.0432,0.0,2026-07-25 22:16:35.407149
movement,1454,411,none,moved,0,0,1051.1131,0.0,2026-07-25 22:16:35.461560
movement,1421,419,none,moved,0,0,584.1852,0.0,2026-07-25 22:16:35.516403
movement,1400,419,none,moved,0,0,288.7844,0.0,2026-07-25 22:16:35.571220
movement,1393,418,none,moved,0,0,51.1102,0.0,2026-07-25 22:16:35.633162
click,1393,418,left,pressed,0,0,0.0,0.0,2026-07-25 22:16:35.934148
click,1393,418,left,released,0,0,0.0,0.0,2026-07-25 22:16:36.159396
movement,1386,415,none,moved,0,0,9.8607,0.0,2026-07-25 22:16:36.405501
movement,1324,380,none,moved,0,0,1026.1079,0.0,2026-07-25 22:16:36.460786
movement,1304,371,none,moved,0,0,145.7722,0.0,2026-07-25 22:16:36.514680
movement,1304,370,none,moved,0,0,145.5547,0.0,2026-07-25 22:16:36.569578
movement,1333,374,none,moved,0,0,1186.969,0.0,2026-07-25 22:16:36.624462
movement,1438,389,none,moved,0,0,2089.9006,0.0,2026-07-25 22:16:36.679387
movement,1524,402,none,moved,0,0,1074.0035,0.0,2026-07-25 22:16:36.734085
movement,1552,401,none,moved,0,0,147.869,0.0,2026-07-25 22:16:36.788988
movement,1553,397,none,moved,0,0,181.1465,0.0,2026-07-25 22:16:36.845287
movement,1518,341,none,moved,0,0,2128.4012,0.0,2026-07-25 22:16:36.899197
